day,case,weight,calories_burned,bmr
410,moderate exercise,197.71914455176002,164.83360658858132,1612.3876640409221
411,moderate exercise,197.67206045069514,164.794353727109,1612.1740396867835
412,moderate exercise,197.6249875620628,164.75511021316706,1611.960466204353
413,moderate exercise,197.57792588319296,164.71587604452944,1611.746943581517
414,moderate exercise,197.5308754114161,164.67665121897065,1611.533471806163
415,moderate exercise,197.48383614406345,164.6374357342658,1611.3200508661835
416,moderate exercise,197.4368080784668,164.59822958819052,1611.1066807494717
417,moderate exercise,197.38979121195865,164.55903277852093,1610.8933614439254
418,moderate exercise,197.34278554187208,164.51984530303366,1610.6800929374444
419,moderate exercise,197.29579106554078,164.48066715950594,1610.4668752179318
420,moderate exercise,197.24880778029916,164.44149834571544,1610.253708273293
421,moderate exercise,197.2018356834822,164.4023388594405,1610.0405920914368
422,moderate exercise,197.15487477242547,164.36318869845985,1609.8275266602752
423,moderate exercise,197.1079250444653,164.32404786055275,1609.614511967722
424,moderate exercise,197.0609864969386,164.2849163434991,1609.4015480016947
425,moderate exercise,197.01405912718286,164.24579414507932,1609.1886347501136
426,moderate exercise,196.96714293253626,164.20668126307416,1608.9757722009015
427,moderate exercise,196.92023791033762,164.16757769526512,1608.7629603419846
428,moderate exercise,196.87334405792635,164.1284834394342,1608.5501991612914
429,moderate exercise,196.82646137264254,164.0893984933638,1608.3374886467539
430,moderate exercise,196.77958985182687,164.050322854837,1608.1248287863066
431,moderate exercise,196.73272949282068,164.01125652163725,1607.9122195678865
432,moderate exercise,196.68588029296595,163.97219949154868,1607.6996609794346
433,moderate exercise,196.63904224960527,163.93315176235583,1607.4871530088935
434,moderate exercise,196.5922153600819,163.8941133318439,1607.2746956442095
435,moderate exercise,196.54539962173968,163.8550841977985,1607.0622888733315
436,moderate exercise,196.49859503192312,163.81606435800578,1606.8499326842111
437,moderate exercise,196.45180158797734,163.77705381025243,1606.6376270648034
438,moderate exercise,196.4050192872481,163.73805255232577,1606.4253720030651
439,moderate exercise,196.35824812708182,163.6990605820134,1606.2131674869574
440,moderate exercise,196.31148810482551,163.66007789710378,1606.001013504443
441,moderate exercise,196.26473921782684,163.62110449538557,1605.7889100434886
442,moderate exercise,196.2180014634341,163.58214037464816,1605.5768570920625
443,moderate exercise,196.17127483899617,163.54318553268143,1605.3648546381369
444,moderate exercise,196.12455934186266,163.50423996727577,1605.1529026696867
445,moderate exercise,196.07785496938374,163.46530367622208,1604.941001174689
446,moderate exercise,196.03116171891023,163.42637665731175,1604.7291501411246
447,moderate exercise,195.98447958779357,163.38745890833684,1604.5173495569768
448,moderate exercise,195.93780857338584,163.3485504270898,1604.3055994102315
449,moderate exercise,195.89114867303974,163.30965121136364,1604.093899688878
450,moderate exercise,195.84449988410861,163.27076125895192,1603.8822503809083
451,moderate exercise,195.79786220394644,163.2318805676487,1603.6706514743166
452,moderate exercise,195.7512356299078,163.19300913524853,1603.459102957101
453,moderate exercise,195.70462015934794,163.15414695954658,1603.2476048172616
454,moderate exercise,195.6580157896227,163.1152940383385,1603.0361570428022
455,moderate exercise,195.6114225180886,163.07645036942048,1602.8247596217286
456,moderate exercise,195.5648403421027,163.03761595058916,1602.61341254205
457,moderate exercise,195.51826925902282,162.99879077964175,1602.4021157917778
458,moderate exercise,195.47170926620728,162.95997485437604,1602.1908693589276
459,moderate exercise,195.42516036101512,162.92116817259026,1601.9796732315162
460,moderate exercise,195.37862254080596,162.88237073208322,1601.7685273975644
461,moderate exercise,195.33209580294007,162.84358253065426,1601.5574318450958
462,moderate exercise,195.28558014477832,162.8048035661032,1601.346386562136
463,moderate exercise,195.23907556368226,162.76603383623038,1601.1353915367145
464,moderate exercise,195.19258205701402,162.72727333883674,1600.9244467568628
465,moderate exercise,195.14609962213638,162.6885220717236,1600.7135522106155
466,moderate exercise,195.09962825641276,162.649780032693,1600.5027078860107
467,moderate exercise,195.05316795720717,162.61104721954734,1600.2919137710883
468,moderate exercise,195.00671872188428,162.57232363008964,1600.0811698538917
469,moderate exercise,194.9602805478094,162.53360926212335,1599.8704761224672
470,moderate exercise,194.9138534323484,162.49490411345255,1599.6598325648633
471,moderate exercise,194.86743737286784,162.45620818188178,1599.4492391691324
472,moderate exercise,194.82103236673493,162.41752146521608,1599.2386959233286
473,moderate exercise,194.77463841131743,162.3788439612611,1599.0282028155098
474,moderate exercise,194.72825550398377,162.34017566782296,1598.8177598337359
475,moderate exercise,194.681883642103,162.30151658270822,1598.6073669660705
476,moderate exercise,194.6355228230448,162.26286670372411,1598.3970242005792
477,moderate exercise,194.58917304417946,162.22422602867834,1598.1867315253312
478,moderate exercise,194.54283430287794,162.18559455537905,1597.9764889283979
479,moderate exercise,194.49650659651175,162.14697228163504,1597.7662963978541
480,moderate exercise,194.45018992245312,162.1083592052555,1597.5561539217774
481,moderate exercise,194.40388427807483,162.06975532405022,1597.3460614882474
482,moderate exercise,194.3575896607503,162.03116063582954,1597.1360190853475
483,moderate exercise,194.31130606785362,161.99257513840422,1596.9260267011632
484,moderate exercise,194.26503349675946,161.95399882958563,1596.716084323784
485,moderate exercise,194.21877194484313,161.9154317071856,1596.5061919413008
486,moderate exercise,194.17252140948054,161.87687376901656,1596.2963495418085
487,moderate exercise,194.12628188804828,161.83832501289135,1596.0865571134036
488,moderate exercise,194.08005337792352,161.79978543662344,1595.876814644187
489,moderate exercise,194.0338358764841,161.76125503802675,1595.667122122261
490,moderate exercise,193.9876293811084,161.72273381491576,1595.4574795357316
491,moderate exercise,193.94143388917553,161.68422176510543,1595.2478868727076
492,moderate exercise,193.89524939806512,161.6457188864113,1595.0383441213003
493,moderate exercise,193.8490759051575,161.60722517664934,1594.8288512696233
494,moderate exercise,193.80291340783359,161.56874063363614,1594.6194083057944
495,moderate exercise,193.75676190347497,161.53026525518877,1594.410015217933
496,moderate exercise,193.7106213894638,161.49179903912477,1594.2006719941623
497,moderate exercise,193.66449186318286,161.4533419832623,1593.9913786226077
498,moderate exercise,193.6183733220156,161.41489408541997,1593.7821350913973
499,moderate exercise,193.57226576334605,161.37645534341686,1593.5729413886627
500,moderate exercise,193.52616918455888,161.33802575507272,1593.3637975025376
501,moderate exercise,193.4800835830394,161.29960531820768,1593.154703421159
502,moderate exercise,193.4340089561735,161.26119403064243,1592.9456591326666
503,moderate exercise,193.38794530134774,161.22279189019824,1592.736664625203
504,moderate exercise,193.34189261594926,161.1843988946968,1592.5277198869135
505,moderate exercise,193.29585089736585,161.14601504196042,1592.3188249059458
506,moderate exercise,193.2498201429859,161.10764032981183,1592.1099796704516
507,moderate exercise,193.20380035019843,161.06927475607435,1591.901184168584
508,moderate exercise,193.15779151639313,161.03091831857174,1591.6924383885
509,moderate exercise,193.11179363896025,160.99257101512842,1591.4837423183592
510,moderate exercise,193.06580671529065,160.95423284356917,1591.2750959463237
511,moderate exercise,193.01983074277587,160.91590380171937,1591.0664992605584
512,moderate exercise,192.97386571880804,160.87758388740497,1590.8579522492314
513,moderate exercise,192.9279116407799,160.83927309845225,1590.6494549005133
514,moderate exercise,192.88196850608486,160.80097143268824,1590.4410072025776
515,moderate exercise,192.83603631211687,160.7626788879403,1590.232609143601
516,moderate exercise,192.79011505627057,160.72439546203645,1590.024260711762
517,moderate exercise,192.7442047359412,160.68612115280513,1589.8159618952432
518,moderate exercise,192.6983053485246,160.6478559580753,1589.6077126822292
519,moderate exercise,192.65241689141726,160.6095998756765,1589.3995130609076
520,moderate exercise,192.6065393620163,160.5713529034388,1589.1913630194686
521,moderate exercise,192.56067275771937,160.53311503919267,1588.9832625461058
522,moderate exercise,192.51481707592487,160.4948862807692,1588.775211629015
523,moderate exercise,192.46897231403173,160.45666662599993,1588.5672102563951
524,moderate exercise,192.42313846943952,160.418456072717,1588.359258416448
525,moderate exercise,192.37731553954845,160.38025461875296,1588.1513560973776
526,moderate exercise,192.33150352175932,160.34206226194098,1587.9435032873916
527,moderate exercise,192.28570241347356,160.30387900011468,1587.7356999747003
528,moderate exercise,192.23991221209323,160.26570483110817,1587.527946147516
529,moderate exercise,192.19413291502102,160.22753975275617,1587.3202417940547
530,moderate exercise,192.1483645196602,160.1893837628939,1587.1125869025354
531,moderate exercise,192.10260702341466,160.151236859357,1586.9049814611785
532,moderate exercise,192.05686042368896,160.1130990399817,1586.6974254582087
533,moderate exercise,192.0111247178882,160.07497030260475,1586.489918881853
534,moderate exercise,191.9653999034182,160.0368506450634,1586.282461720341
535,moderate exercise,191.91968597768528,159.99874006519534,1586.0750539619048
536,moderate exercise,191.87398293809647,159.96063856083893,1585.8676955947803
537,moderate exercise,191.82829078205938,159.92254612983294,1585.6603866072055
538,moderate exercise,191.78260950698223,159.88446277001668,1585.4531269874215
539,moderate exercise,191.73693911027388,159.84638847922994,1585.2459167236714
540,moderate exercise,191.6912795893438,159.80832325531307,1585.0387558042023
541,moderate exercise,191.64563094160204,159.77026709610692,1584.8316442172634
542,moderate exercise,191.59999316445933,159.7322199994529,1584.6245819511068
543,moderate exercise,191.55436625532698,159.69418196319276,1584.4175689939875
544,moderate exercise,191.50875021161693,159.65615298516906,1584.2106053341631
545,moderate exercise,191.4631450307417,159.61813306322458,1584.0036909598944
546,moderate exercise,191.4175507101145,159.58012219520276,1583.7968258594444
547,moderate exercise,191.3719672471491,159.54212037894757,1583.5900100210793
548,moderate exercise,191.32639463925986,159.50412761230348,1583.3832434330682
549,moderate exercise,191.28083288386182,159.46614389311537,1583.1765260836828
550,moderate exercise,191.2352819783706,159.42816921922878,1582.9698579611972
551,moderate exercise,191.18974192020247,159.3902035884896,1582.763239053889
552,moderate exercise,191.14421270677425,159.35224699874448,1582.5566693500382
553,moderate exercise,191.09869433550344,159.31429944784034,1582.350148837928
554,moderate exercise,191.0531868038081,159.27636093362466,1582.1436775058437
555,moderate exercise,191.007690109107,159.23843145394557,1581.9372553420735
556,moderate exercise,190.96220424881938,159.20051100665157,1581.7308823349094
557,moderate exercise,190.9167292203652,159.1625995895917,1581.5245584726447
558,moderate exercise,190.87126502116502,159.12469720061554,1581.3182837435766
559,moderate exercise,190.82581164863998,159.08680383757326,1581.1120581360046
560,moderate exercise,190.78036910021189,159.04891949831537,1580.905881638231
561,moderate exercise,190.73493737330313,159.011044180693,1580.6997542385611
562,moderate exercise,190.68951646533668,158.97317788255776,1580.4936759253028
563,moderate exercise,190.64410637373618,158.93532060176184,1580.2876466867672
564,moderate exercise,190.59870709592585,158.89747233615782,1580.0816665112673
565,moderate exercise,190.55331862933053,158.85963308359888,1579.8757353871197
566,moderate exercise,190.5079409713757,158.82180284193868,1579.6698533026433
567,moderate exercise,190.46257411948739,158.78398160903143,1579.46402024616
568,moderate exercise,190.41721807109232,158.74616938273178,1579.2582362059948
569,moderate exercise,190.3718728236178,158.70836616089494,1579.052501170475
570,moderate exercise,190.3265383744917,158.6705719413766,1578.8468151279303
571,moderate exercise,190.28121472114253,158.63278672203305,1578.6411780666942
572,moderate exercise,190.23590186099946,158.59501050072097,1578.4355899751026
573,moderate exercise,190.19059979149225,158.5572432752976,1578.2300508414935
574,moderate exercise,190.14530851005122,158.51948504362068,1578.024560654209
575,moderate exercise,190.10002801410735,158.48173580354853,1577.8191194015922
576,moderate exercise,190.05475830109222,158.4439955529399,1577.613727071991
577,moderate exercise,190.00949936843804,158.406264289654,1577.4083836537543
578,moderate exercise,189.9642512135776,158.36854201155072,1577.203089135235
579,moderate exercise,189.91901383394432,158.33082871649032,1576.9978435047879
580,moderate exercise,189.8737872269722,158.2931244023336,1576.7926467507714
581,moderate exercise,189.82857139009593,158.25542906694193,1576.587498861546
582,moderate exercise,189.78336632075073,158.21774270817707,1576.3823998254752
583,moderate exercise,189.73817201637246,158.18006532390137,1576.1773496309252
584,moderate exercise,189.6929884743976,158.14239691197776,1575.9723482662655
585,moderate exercise,189.64781569226324,158.10473747026953,1575.7673957198674
586,moderate exercise,189.60265366740705,158.06708699664057,1575.562491980106
587,moderate exercise,189.55750239726734,158.02944548895525,1575.3576370353585
588,moderate exercise,189.51236187928302,157.9918129450784,1575.1528308740046
589,moderate exercise,189.46723211089363,157.9541893628755,1574.9480734844278
590,moderate exercise,189.4221130895393,157.9165747402124,1574.7433648550136
591,moderate exercise,189.37700481266074,157.87896907495553,1574.5387049741503
592,moderate exercise,189.33190727769932,157.8413723649718,1574.334093830229
593,moderate exercise,189.286820482097,157.80378460812864,1574.1295314116442
594,moderate exercise,189.24174442329635,157.76620580229394,1573.925017706792
595,moderate exercise,189.19667909874053,157.72863594533618,1573.7205527040724
596,moderate exercise,189.15162450587334,157.6910750351243,1573.516136391887
597,moderate exercise,189.1065806421392,157.65352306952775,1573.3117687586414
598,moderate exercise,189.06154750498308,157.61598004641652,1573.1074497927434
599,moderate exercise,189.0165250918506,157.57844596366107,1572.9031794826033
600,moderate exercise,188.971513400188,157.54092081913234,1572.6989578166344
601,moderate exercise,188.92651242744208,157.50340461070186,1572.4947847832527
602,moderate exercise,188.88152217106028,157.46589733624154,1572.2906603708773
603,moderate exercise,188.83654262849066,157.428398993624,1572.0865845679295
604,moderate exercise,188.79157379718188,157.39090958072214,1571.8825573628337
605,moderate exercise,188.74661567458318,157.35342909540952,1571.6785787440172
606,moderate exercise,188.70166825814445,157.31595753556016,1571.4746486999093
607,moderate exercise,188.65673154531615,157.27849489904858,1571.270767218943
608,moderate exercise,188.61180553354936,157.2410411837498,1571.066934289554
609,moderate exercise,188.56689022029576,157.20359638753933,1570.86314990018
610,moderate exercise,188.52198560300766,157.16616050829327,1570.6594140392615
611,moderate exercise,188.47709167913797,157.12873354388813,1570.455726695243
612,moderate exercise,188.4322084461402,157.09131549220095,1570.2520878565697
613,moderate exercise,188.38733590146848,157.05390635110933,1570.048497511692
614,moderate exercise,188.34247404257746,157.01650611849132,1569.844955649061
615,moderate exercise,188.29762286692255,156.9791147922255,1569.6414622571315
616,moderate exercise,188.25278237195965,156.94173237019086,1569.4380173243608
617,moderate exercise,188.20795255514528,156.90435885026713,1569.2346208392091
618,moderate exercise,188.1631334139366,156.86699423033426,1569.031272790139
619,moderate exercise,188.1183249457914,156.82963850827286,1568.8279731656164
620,moderate exercise,188.07352714816795,156.79229168196412,1568.6247219541096
621,moderate exercise,188.0287400185253,156.7549537492895,1568.4215191440899
622,moderate exercise,187.98396355432297,156.7176247081312,1568.2183647240308
623,moderate exercise,187.93919775302115,156.68030455637182,1568.015258682409
624,moderate exercise,187.8944426120806,156.64299329189444,1567.812201007704
625,moderate exercise,187.84969812896273,156.60569091258273,1567.6091916883975
626,moderate exercise,187.8049643011295,156.56839741632075,1567.4062307129748
627,moderate exercise,187.7602411260435,156.53111280099313,1567.2033180699234
628,moderate exercise,187.71552860116793,156.49383706448504,1567.0004537477332
629,moderate exercise,187.6708267239666,156.45657020468204,1566.7976377348978
630,moderate exercise,187.62613549190388,156.4193122194703,1566.5948700199124
631,moderate exercise,187.58145490244482,156.3820631067365,1566.3921505912758
632,moderate exercise,187.536784953055,156.34482286436776,1566.1894794374898
633,moderate exercise,187.49212564120063,156.30759149025164,1565.9868565470574
634,moderate exercise,187.44747696434854,156.2703689822764,1565.784281908486
635,moderate exercise,187.40283891996617,156.23315533833065,1565.581755510285
636,moderate exercise,187.35821150552152,156.19595055630353,1565.3792773409664
637,moderate exercise,187.31359471848322,156.15875463408472,1565.1768473890456
638,moderate exercise,187.2689885563205,156.12156756956435,1564.9744656430398
639,moderate exercise,187.22439301650317,156.08438936063308,1564.7721320914698
640,moderate exercise,187.1798080965017,156.0472200051821,1564.5698467228583
641,moderate exercise,187.13523379378708,156.0100595011031,1564.3676095257315
642,moderate exercise,187.090670105831,155.97290784628817,1564.165420488618
643,moderate exercise,187.04611703010568,155.93576503863002,1563.9632796000494
644,moderate exercise,187.00157456408397,155.89863107602181,1563.7611868485592
645,moderate exercise,186.9570427052393,155.86150595635726,1563.5591422226848
646,moderate exercise,186.91252145104573,155.82438967753046,1563.3571457109656
647,moderate exercise,186.8680107989779,155.7872822374362,1563.1551973019434
648,moderate exercise,186.82351074651106,155.75018363396953,1562.953296984164
649,moderate exercise,186.77902129112104,155.7130938650262,1562.751444746174
650,moderate exercise,186.73454243028434,155.6760129285024,1562.549640576525
651,moderate exercise,186.69007416147795,155.63894082229478,1562.3478844637698
652,moderate exercise,186.64561648217958,155.60187754430052,1562.146176396464
653,moderate exercise,186.60116938986747,155.5648230924173,1561.9445163631665
654,moderate exercise,186.55673288202044,155.52777746454333,1561.742904352439
655,moderate exercise,186.51230695611798,155.49074065857727,1561.5413403528446
656,moderate exercise,186.46789160964016,155.4537126724183,1561.3398243529512
657,moderate exercise,186.4234868400676,155.41669350396614,1561.1383563413278
658,moderate exercise,186.37909264488155,155.37968315112093,1560.9369363065466
659,moderate exercise,186.3347090215639,155.3426816117834,1560.7355642371826
660,moderate exercise,186.2903359675971,155.30568888385469,1560.5342401218138
661,moderate exercise,186.24597348046416,155.2687049652365,1560.3329639490203
662,moderate exercise,186.2016215576488,155.231729853831,1560.1317357073854
663,moderate exercise,186.1572801966352,155.19476354754093,1559.930555385495
664,moderate exercise,186.11294939490827,155.15780604426942,1559.7294229719373
665,moderate exercise,186.06862914995344,155.12085734192016,1559.528338455304
666,moderate exercise,186.02431945925676,155.0839174383973,1559.327301824189
667,moderate exercise,185.98002032030487,155.0469863316056,1559.1263130671887
668,moderate exercise,185.93573173058502,155.01006401945017,1558.9253721729028
669,moderate exercise,185.89145368758506,154.9731504998367,1558.7244791299336
670,moderate exercise,185.84718618879344,154.9362457706714,1558.5236339268859
671,moderate exercise,185.8029292316992,154.89934982986094,1558.3228365523669
672,moderate exercise,185.75868281379198,154.86246267531243,1558.1220869949875
673,moderate exercise,185.714446932562,154.82558430493364,1557.9213852433604
674,moderate exercise,185.67022158550012,154.78871471663268,1557.7207312861012
675,moderate exercise,185.62600677009775,154.7518539083182,1557.5201251118285
676,moderate exercise,185.58180248384693,154.71500187789943,1557.3195667091634
677,moderate exercise,185.53760872424027,154.678158623286,1557.1190560667296
678,moderate exercise,185.493425488771,154.64132414238804,1556.9185931731538
679,moderate exercise,185.44925277493297,154.60449843311625,1556.7181780170654
680,moderate exercise,185.4050905802206,154.5676814933818,1556.517810587096
681,moderate exercise,185.36093890212885,154.53087332109632,1556.3174908718806
682,moderate exercise,185.31679773815338,154.49407391417196,1556.1172188600565
683,moderate exercise,185.27266708579037,154.4572832705214,1555.9169945402637
684,moderate exercise,185.22854694253664,154.42050138805774,1555.716817901145
685,moderate exercise,185.1844373058896,154.38372826469464,1555.5166889313462
686,moderate exercise,185.1403381733472,154.34696389834627,1555.3166076195153
687,moderate exercise,185.0962495424081,154.31020828692724,1555.116573954303
688,moderate exercise,185.05217141057142,154.2734614283527,1554.916587924363
689,moderate exercise,185.008103775337,154.23672332053823,1554.716649518352
690,moderate exercise,184.96404663420518,154.19999396140005,1554.5167587249284
691,moderate exercise,184.91999998467693,154.16327334885472,1554.3169155327546
692,moderate exercise,184.87596382425383,154.1265614808193,1554.1171199304945
693,moderate exercise,184.83193815043805,154.08985835521153,1553.9173719068153
694,moderate exercise,184.78792296073235,154.05316396994945,1553.7176714503871
695,moderate exercise,184.74391825264007,154.01647832295166,1553.5180185498818
696,moderate exercise,184.69992402366518,153.9798014121373,1553.3184131939752
697,moderate exercise,184.6559402713122,153.943133235426,1553.1188553713453
698,moderate exercise,184.61196699308627,153.90647379073772,1552.919345070672
699,moderate exercise,184.56800418649314,153.86982307599317,1552.7198822806392
700,moderate exercise,184.5240518490391,153.8331810891134,1552.5204669899329
701,moderate exercise,184.4801099782311,153.79654782801995,1552.3210991872413
702,moderate exercise,184.43617857157662,153.759923290635,1552.1217788612562
703,moderate exercise,184.39225762658378,153.72330747488095,1551.9225060006715
704,moderate exercise,184.3483471407613,153.68670037868102,1551.723280594184
705,moderate exercise,184.30444711161846,153.65010199995868,1551.5241026304932
706,moderate exercise,184.26055753666515,153.61351233663802,1551.3249720983013
707,moderate exercise,184.2166784134118,153.57693138664362,1551.125888986313
708,moderate exercise,184.17280973936957,153.5403591479004,1550.926853283236
709,moderate exercise,184.12895151205004,153.50379561833404,1550.7278649777804
710,moderate exercise,184.0851037289655,153.46724079587048,1550.528924058659
711,moderate exercise,184.0412663876288,153.43069467843625,1550.3300305145874
712,moderate exercise,183.9974394855534,153.3941572639584,1550.1311843342842
713,moderate exercise,183.9536230202533,153.3576285503644,1549.9323855064702
714,moderate exercise,183.90981698924313,153.3211085355823,1549.733634019869
715,moderate exercise,183.86602139003813,153.28459721754058,1549.5349298632068
716,moderate exercise,183.82223622015408,153.2480945941682,1549.336273025213
717,moderate exercise,183.77846147710738,153.21160066339465,1549.137663494619
718,moderate exercise,183.73469715841506,153.17511542314995,1548.939101260159
719,moderate exercise,183.69094326159467,153.13863887136452,1548.7405863105707
720,moderate exercise,183.6471997841644,153.10217100596938,1548.5421186345934
721,moderate exercise,183.603466723643,153.06571182489594,1548.3436982209696
722,moderate exercise,183.55974407754985,153.02926132607618,1548.1453250584445
723,moderate exercise,183.51603184340487,152.9928195074425,1547.946999135766
724,moderate exercise,183.4723300187286,152.95638636692786,1547.7487204416843
725,moderate exercise,183.42863860104217,152.91996190246564,1547.5504889649528
726,moderate exercise,183.38495758786732,152.88354611198983,1547.3523046943274
727,moderate exercise,183.34128697672634,152.8471389934348,1547.1541676185661
728,moderate exercise,183.29762676514213,152.81074054473547,1546.9560777264305
729,moderate exercise,183.2539769506382,152.7743507638272,1546.7580350066846
730,moderate exercise,183.21033753073857,152.73796964864587,1541.5600394480948
731,moderate exercise,183.16670850296796,152.7015971971279,1541.3620910394302
732,moderate exercise,183.1230898648516,152.66523340721017,1541.1641897694626
733,moderate exercise,183.07948161391536,152.62887827682994,1540.9663356269668
734,moderate exercise,183.03588374768566,152.59253180392517,1540.76852860072
735,moderate exercise,182.99229626368952,152.55619398643412,1540.5707686795022
736,moderate exercise,182.94871915945458,152.51986482229572,1540.3730558520956
737,moderate exercise,182.90515243250903,152.48354430944917,1540.175390107286
738,moderate exercise,182.86159608038164,152.44723244583437,1539.9777714338609
739,moderate exercise,182.81805010060182,152.4109292293916,1539.780199820611
740,moderate exercise,182.77451449069952,152.37463465806164,1539.5826752563298
741,moderate exercise,182.7309892482053,152.3383487297858,1539.385197729813
742,moderate exercise,182.6874743706503,152.30207144250588,1539.1877672298592
743,moderate exercise,182.64396985556627,152.26580279416407,1538.9903837452698
744,moderate exercise,182.6004757004855,152.22954278270316,1538.7930472648486
745,moderate exercise,182.55699190294092,152.1932914060664,1538.5957577774022
746,moderate exercise,182.513518460466,152.15704866219755,1538.39851527174
747,moderate exercise,182.47005537059485,152.1208145490408,1538.2013197366737
748,moderate exercise,182.42660263086213,152.08458906454086,1538.0041711610183
749,moderate exercise,182.3831602388031,152.04837220664297,1537.8070695335905
750,moderate exercise,182.33972819195358,152.0121639732928,1537.6100148432108
751,moderate exercise,182.29630648785002,151.97596436243649,1537.4130070787014
752,moderate exercise,182.25289512402944,151.93977337202077,1537.2160462288875
753,moderate exercise,182.20949409802944,151.9035909999928,1537.0191322825976
754,moderate exercise,182.16610340738822,151.8674172443002,1536.8222652286615
755,moderate exercise,182.12272304964455,151.83125210289114,1536.625445055913
756,moderate exercise,182.07935302233778,151.79509557371424,1536.4286717531877
757,moderate exercise,182.03599332300786,151.75894765471858,1536.2319453093241
758,moderate exercise,181.99264394919533,151.7228083438538,1536.0352657131637
759,moderate exercise,181.9493048984413,151.68667763906998,1535.8386329535501
760,moderate exercise,181.9059761682875,151.6505555383177,1535.6420470193298
761,moderate exercise,181.8626577562762,151.61444203954798,1535.4455078993522
762,moderate exercise,181.8193496599503,151.57833714071248,1535.249015582469
763,moderate exercise,181.77605187685322,151.54224083976317,1535.0525700575345
764,moderate exercise,181.73276440452904,151.5061531346526,1534.8561713134063
765,moderate exercise,181.68948724052237,151.4700740233338,1534.6598193389436
766,moderate exercise,181.64622038237843,151.43400350376024,1534.4635141230094
767,moderate exercise,181.60296382764304,151.39794157388593,1534.2672556544685
768,moderate exercise,181.55971757386257,151.36188823166538,1534.071043922189
769,moderate exercise,181.51648161858398,151.32584347505355,1533.8748789150404
770,moderate exercise,181.47325595935484,151.2898073020058,1533.6787606218968
771,moderate exercise,181.43004059372328,151.25377971047826,1533.4826890316335
772,moderate exercise,181.38683551923802,151.21776069842718,1533.2866641331289
773,moderate exercise,181.34364073344835,151.18175026380956,1533.0906859152637
774,moderate exercise,181.30045623390419,151.14574840458283,1532.8947543669217
775,moderate exercise,181.257282018156,151.1097551187048,1532.6988694769893
776,moderate exercise,181.2141180837548,151.07377040413388,1532.5030312343556
777,moderate exercise,181.1709644282523,151.03779425882894,1532.3072396279117
778,moderate exercise,181.12782104920063,151.00182668074933,1532.1114946465523
779,moderate exercise,181.08468794415268,150.96586766785487,1531.9157962791742
780,moderate exercise,181.0415651106618,150.92991721810586,1531.7201445146766
781,moderate exercise,180.99845254628195,150.89397532946316,1531.5245393419618
782,moderate exercise,180.9553502485677,150.858041999888,1531.328980749935
783,moderate exercise,180.91225821507416,150.8221172273422,1531.133468727503
784,moderate exercise,180.86917644335708,150.786201009788,1530.9380032635763
785,moderate exercise,180.82610493097275,150.75029334518814,1530.7425843470678
786,moderate exercise,180.78304367547804,150.71439423150588,1530.5472119668925
787,moderate exercise,180.7399926744304,150.6785036667049,1530.3518861119683
788,moderate exercise,180.6969519253879,150.64262164874938,1530.1566067712163
789,moderate exercise,180.65392142590918,150.6067481756041,1529.9613739335596
790,moderate exercise,180.6109011735534,150.57088324523417,1529.766187587924
791,moderate exercise,180.56789116588038,150.53502685560525,1529.5710477232383
792,moderate exercise,180.52489140045049,150.49917900468344,1529.3759543284334
793,moderate exercise,180.48190187482464,150.46333969043545,1529.1809073924433
794,moderate exercise,180.43892258656442,150.42750891082832,1528.9859069042045
795,moderate exercise,180.3959535332319,150.39168666382966,1528.7909528526561
796,moderate exercise,180.3529947123898,150.35587294740756,1528.59604522674
797,moderate exercise,180.31004612160137,150.3200677595306,1528.4011840154
798,moderate exercise,180.26710775843046,150.28427109816775,1528.206369207584
799,moderate exercise,180.2241796204415,150.24848296128857,1528.0116007922406
800,moderate exercise,180.18126170519955,150.2127033468631,1527.8168787583227
801,moderate exercise,180.13835401027015,150.1769322528618,1527.6222030947852
802,moderate exercise,180.0954565332195,150.1411696772557,1527.4275737905855
803,moderate exercise,180.05256927161435,150.1054156180162,1527.2329908346837
804,moderate exercise,180.00969222302203,150.06967007311528,1527.0384542160427
805,moderate exercise,179.96682538501045,150.03393304052534,1526.843963923628
806,moderate exercise,179.9239687551481,149.99820451821932,1526.6495199464075
807,moderate exercise,179.88112233100406,149.96248450417065,1526.4551222733517
808,moderate exercise,179.83828611014798,149.92677299635312,1526.2607708934343
809,moderate exercise,179.79546009015004,149.8910699927411,1526.0664657956313
810,moderate exercise,179.7526442685811,149.8553754913095,1525.8722069689206
811,moderate exercise,179.70983864301252,149.81968949003357,1525.6779944022837
812,moderate exercise,179.66704321101625,149.78401198688914,1525.4838280847048
813,moderate exercise,179.62425797016488,149.74834297985248,1525.2897080051698
814,moderate exercise,179.58148291803147,149.71268246690042,1525.095634152668
815,moderate exercise,179.53871805218975,149.67703044601015,1524.9016065161907
816,moderate exercise,179.49596337021399,149.6413869151594,1524.7076250847326
817,moderate exercise,179.45321886967903,149.60575187232638,1524.5136898472906
818,moderate exercise,179.41048454816033,149.5701253154899,1524.319800792864
819,moderate exercise,179.36776040323386,149.53450724262896,1524.1259579104553
820,moderate exercise,179.32504643247623,149.4988976517233,1523.9321611890687
821,moderate exercise,179.2823426334646,149.46329654075308,1523.7384106177121
822,moderate exercise,179.2396490037767,149.42770390769894,1523.5447061853954
823,moderate exercise,179.19696554099082,149.39211975054192,1523.351047881131
